Date,Coal Production,Natural Gas (Dry) Production,Crude Oil Production,Natural Gas Plant Liquids Production,Total Fossil Fuels Production,Nuclear Electric Power Production,Hydroelectric Power Production,Geothermal Energy Production,Solar Energy Production,Wind Energy Production,Biomass Energy Production,Total Renewable Energy Production,Total Primary Energy Production,Coal Consumption,Natural Gas Consumption (Excluding Supplemental Gaseous Fuels),Petroleum Consumption (Excluding Biofuels),Total Fossil Fuels Consumption,Nuclear Electric Power Consumption,Hydroelectric Power Consumption,Geothermal Energy Consumption,Solar Energy Consumption,Wind Energy Consumption,Biomass Energy Consumption,Total Renewable Energy Consumption,Total Primary Energy Consumption,Aviation Gasoline CO2 Emissions,"Coal, Including Coal Coke Net Imports, CO2 Emissions","Distillate Fuel Oil, Excluding Biodiesel, CO2 Emissions",Hydrocarbon Gas Liquids CO2 Emissions,Jet Fuel CO2 Emissions,Kerosene CO2 Emissions,Lubricants CO2 Emissions,"Motor Gasoline, Excluding Ethanol, CO2 Emissions","Natural Gas, Excluding Supplemental Gaseous Fuels, CO2 Emissions",Other Petroleum Products CO2 Emissions,Petroleum Coke CO2 Emissions,"Petroleum, Excluding Biofuels, CO2 Emissions",Residual Fuel Oil CO2 Emissions,Total Energy CO2 Emissions,GDP,Employment Rate,Industrial Output
1998-01-01,2.109645,1.710311,1.175987,0.206727,5.202669,0.607312,0.098328,0.006296,0.003375,5.9e-05,0.278211,0.386269,6.19625,1.891535,2.508274,2.995854,7.403689,0.607312,0.098328,0.006296,0.003375,5.9e-05,0.277781,0.385839,8.402179,0.103,180.451,47.529,9.397,19.785,1.735,1.119,86.466,131.312,10.182,6.256,196.134,13.562,508.791,8866.48,64.0,84.2707
1998-02-01,1.875506,1.522354,1.051663,0.192118,4.64164,0.535028,0.102347,0.005165,0.003629,2.8e-05,0.212209,0.323378,5.500045,1.660188,2.197926,2.708612,6.569874,0.535028,0.102347,0.005165,0.003629,2.8e-05,0.212823,0.323992,7.433762,0.224,158.126,43.32,7.802,18.412,1.179,1.064,79.14,114.971,8.914,6.944,177.885,10.886,451.79,8900.886333333334,64.03333333333333,84.45726666666667
1998-03-01,2.069152,1.699438,1.152106,0.212239,5.132935,0.563483,0.108119,0.006251,0.005138,2.1e-05,0.240963,0.360492,6.056909,1.722384,2.232614,3.054294,7.012227,0.563483,0.108119,0.006251,0.005138,2.1e-05,0.242115,0.361643,7.943783,0.201,164.021,48.057,8.64,20.172,1.349,1.154,90.945,116.77,11.01,6.747,200.094,11.817,481.78,8935.292666666666,64.06666666666666,84.64383333333333
1998-04-01,1.980508,1.641044,1.127999,0.207156,4.956706,0.498354,0.09761,0.004583,0.005664,0.000293,0.240612,0.348763,5.803824,1.602345,1.803886,3.044046,6.454305,0.498354,0.09761,0.004583,0.005664,0.000293,0.239214,0.347366,7.308779,0.195,152.932,44.697,6.793,20.321,0.473,1.291,91.503,94.113,10.112,7.744,197.83,14.701,445.742,8969.699,64.1,84.8304
1998-05-01,1.952215,1.701704,1.141174,0.210141,5.005234,0.540248,0.113264,0.004321,0.006173,0.000489,0.250239,0.374487,5.919969,1.737653,1.634215,3.044732,6.421263,0.540248,0.113264,0.004321,0.006173,0.000489,0.249466,0.373713,7.342393,0.206,165.655,43.579,5.677,19.889,0.708,1.154,94.265,85.136,11.744,7.674,195.98,11.084,447.667,9020.165,64.06666666666666,85.04513333333333
1998-06-01,1.989483,1.631191,1.090504,0.193736,4.904914,0.584683,0.110348,0.004907,0.006327,0.001348,0.186089,0.309019,5.798615,1.865706,1.630555,3.080405,6.585208,0.584683,0.110348,0.004907,0.006327,0.001348,0.185191,0.30812,7.485279,0.296,177.93,46.111,5.462,19.788,0.733,1.15,93.837,84.961,10.116,8.274,197.586,11.82,461.343,9070.631,64.03333333333333,85.25986666666667
1998-07-01,1.958933,1.661339,1.11375,0.181641,4.915663,0.645187,0.097785,0.005879,0.006679,0.001868,0.246326,0.358537,5.919387,2.042377,1.768645,3.235903,7.053682,0.645187,0.097785,0.005879,0.006679,0.001868,0.246062,0.358273,8.068976,0.236,194.284,43.924,5.624,21.048,0.303,1.126,98.787,92.154,10.8,7.976,205.632,15.807,492.964,9121.097,64.0,85.4746
1998-08-01,1.972738,1.672894,1.115235,0.197164,4.958031,0.633331,0.085678,0.006212,0.006584,0.001438,0.254237,0.35415,5.945512,2.039581,1.782247,3.208853,7.040388,0.633331,0.085678,0.006212,0.006584,0.001438,0.254189,0.354102,8.042543,0.265,194.375,45.947,6.159,20.372,1.012,1.179,97.464,92.838,9.183,9.443,204.349,13.327,492.458,9178.728333333333,64.06666666666666,85.8685
1998-09-01,2.062224,1.518664,1.007323,0.190186,4.778397,0.600147,0.07106,0.006079,0.005956,0.001623,0.24827,0.332989,5.711532,1.841326,1.636834,3.034732,6.519245,0.600147,0.07106,0.006079,0.005956,0.001623,0.247917,0.332635,7.460953,0.194,175.375,43.56,5.931,19.213,0.44,1.176,91.415,85.199,9.255,8.05,193.028,13.792,454.467,9236.359666666667,64.13333333333334,86.2624
1998-10-01,2.090703,1.638715,1.104433,0.199716,5.033568,0.602492,0.064434,0.006608,0.005395,0.001019,0.267922,0.345379,5.981438,1.75168,1.592778,3.162602,6.514528,0.602492,0.064434,0.006608,0.005395,0.001019,0.268751,0.346208,7.468256,0.245,167.293,47.286,7.488,21.167,0.878,1.294,95.162,82.856,8.647,7.828,201.046,11.051,452.09,9293.991,64.2,86.6563
1998-11-01,1.945846,1.587717,1.068348,0.195911,4.797821,0.601894,0.06831,0.006004,0.004389,0.000618,0.230488,0.309809,5.709524,1.666298,1.807508,2.96771,6.445165,0.601894,0.06831,0.006004,0.004389,0.000618,0.230044,0.309366,7.359601,0.181,158.771,42.835,7.871,20.068,1.318,0.973,89.809,94.245,9.945,7.06,192.201,12.142,446.083,9333.221333333333,64.23333333333333,86.97916666666667
1998-12-01,2.038246,1.627924,1.086612,0.185561,4.938343,0.655652,0.085937,0.005902,0.004147,0.001519,0.273362,0.370867,5.964861,1.83467,2.234747,3.183179,7.254417,0.655652,0.085937,0.005902,0.004147,0.001519,0.273938,0.371443,8.286219,0.107,174.422,46.447,8.998,22.199,1.696,1.059,95.88,116.761,10.972,9.39,209.609,12.861,501.687,9372.451666666668,64.26666666666667,87.30203333333333
1999-01-01,1.937848,1.66922,1.072211,0.188062,4.867341,0.686455,0.100724,0.006154,0.003294,0.00115,0.27226,0.383582,5.937378,1.899404,2.611701,3.110744,7.627163,0.686455,0.100724,0.006154,0.003294,0.00115,0.271688,0.38301,8.699299,0.281,181.086,50.493,11.337,21.549,1.643,0.996,87.227,136.951,11.383,7.946,205.922,13.067,524.864,9411.682,64.3,87.6249
1999-02-01,1.959623,1.504679,0.9688,0.176663,4.609765,0.600763,0.097902,0.005118,0.00357,0.001054,0.220539,0.328183,5.538711,1.64394,2.192185,2.833787,6.672181,0.600763,0.097902,0.005118,0.00357,0.001054,0.220435,0.328079,7.603491,0.157,156.655,42.657,8.393,19.366,1.075,1.015,82.237,114.801,11.026,8.276,186.978,12.776,459.251,9449.858,64.26666666666667,87.90176666666666
1999-03-01,2.092359,1.665684,1.057697,0.202967,5.018707,0.614858,0.109456,0.005921,0.004984,0.001524,0.212177,0.334062,5.967628,1.720541,2.25963,3.20149,7.188621,0.614858,0.109456,0.005921,0.004984,0.001524,0.211349,0.333234,8.139002,0.201,164.447,50.458,9.682,21.47,0.857,1.171,92.177,118.365,11.712,9.002,210.535,13.805,494.252,9488.034,64.23333333333333,88.17863333333334
1999-04-01,1.900155,1.591332,1.024373,0.198469,4.714329,0.507129,0.09328,0.005188,0.005536,0.001274,0.24992,0.355198,5.576657,1.637055,1.897575,3.046751,6.590746,0.507129,0.09328,0.005188,0.005536,0.001274,0.247537,0.352815,7.459182,0.265,156.945,44.056,7.485,20.24,0.601,1.148,93.412,99.213,12.001,7.846,197.002,9.948,454.036,9526.21,64.2,88.4555
1999-05-01,1.813646,1.621246,1.056309,0.20326,4.694461,0.585793,0.098936,0.006109,0.006121,0.00094,0.289264,0.40137,5.681624,1.711331,1.619282,3.08547,6.418875,0.585793,0.098936,0.006109,0.006121,0.00094,0.287953,0.400059,7.413399,0.166,163.077,44.184,6.642,20.423,0.548,1.108,95.561,84.487,8.876,8.312,198.955,13.136,447.424,9579.681999999999,64.2,88.7227
1999-06-01,1.925871,1.582597,1.002286,0.205938,4.716691,0.651038,0.104294,0.005724,0.006184,0.000866,0.23609,0.353158,5.720887,1.838709,1.565126,3.165625,6.571305,0.651038,0.104294,0.005724,0.006184,0.000866,0.23739,0.354459,7.585314,0.265,174.735,43.965,6.844,20.042,0.681,1.194,97.552,81.647,11.216,9.071,201.04,10.211,458.297,9633.154,64.2,88.98989999999999
1999-07-01,1.876465,1.628554,1.04248,0.21597,4.763469,0.698212,0.101288,0.005814,0.006482,0.001556,0.264292,0.379433,5.841114,2.079309,1.723955,3.261008,7.067383,0.698212,0.101288,0.005814,0.006482,0.001556,0.264247,0.379388,8.15402,0.281,197.578,46.381,6.977,20.875,0.547,1.167,101.562,90.01,9.413,8.274,206.499,11.023,494.992,9686.626,64.2,89.2571
1999-08-01,1.978927,1.625085,1.039286,0.212784,4.856081,0.712091,0.087778,0.005902,0.006377,0.001304,0.258854,0.360215,5.928388,2.016484,1.762724,3.323084,7.108281,0.712091,0.087778,0.005902,0.006377,0.001304,0.258368,0.35973,8.190041,0.304,191.987,45.826,7.129,22.074,0.67,1.151,97.339,91.962,12.224,8.735,210.022,14.569,494.875,9757.807,64.26666666666667,89.78693333333332
1999-09-01,1.97103,1.572915,1.009856,0.210663,4.764465,0.636771,0.071283,0.00587,0.005775,0.001288,0.24414,0.328356,5.729592,1.813848,1.564501,3.099364,6.479405,0.636771,0.071283,0.00587,0.005775,0.001288,0.243235,0.327451,7.457279,0.237,172.467,44.262,7.944,20.19,0.678,1.225,91.141,81.4,10.15,8.32,194.852,10.704,449.594,9828.988,64.33333333333334,90.31676666666667
1999-10-01,1.918471,1.629963,1.069291,0.221751,4.839475,0.578335,0.067908,0.006081,0.005311,0.001428,0.228256,0.308985,5.726796,1.743987,1.665213,3.253606,6.666627,0.578335,0.067908,0.006081,0.005311,0.001428,0.22879,0.30952,7.565749,0.193,166.276,49.969,8.906,21.886,0.671,1.294,96.739,86.723,8.061,8.516,206.76,10.525,460.663,9900.169,64.4,90.8466
1999-11-01,1.955082,1.602359,1.037102,0.214223,4.808766,0.632772,0.07221,0.0058,0.004307,0.001209,0.254125,0.33765,5.779187,1.689054,1.771239,3.025099,6.494068,0.632772,0.07221,0.0058,0.004307,0.001209,0.255675,0.3392,7.478087,0.186,161.709,46.545,8.766,20.111,1.183,1.187,90.235,92.356,8.743,7.241,195.001,10.804,449.941,9934.172333333334,64.46666666666667,91.1482
1999-12-01,1.965608,1.647069,1.071351,0.222216,4.906244,0.706037,0.085198,0.006207,0.004068,0.00172,0.235215,0.332407,5.944689,1.828883,2.2761,3.327539,7.43838,0.706037,0.085198,0.006207,0.004068,0.00172,0.236623,0.333816,8.488111,0.175,174.659,51.869,11.535,21.792,1.891,1.227,100.233,119.021,8.447,7.985,217.619,12.464,512.203,9968.175666666666,64.53333333333333,91.4498
2000-01-01,1.855655,1.663294,1.040031,0.221167,4.780147,0.737981,0.086468,0.006086,0.003155,0.002202,0.222067,0.319978,5.838106,2.021217,2.586507,3.080283,7.692062,0.737981,0.086468,0.006086,0.003155,0.002202,0.222442,0.320353,8.760328,0.172,192.643,51.444,12.299,20.359,1.908,1.228,87.243,135.679,7.952,8.053,202.796,12.139,532.007,10002.179,64.6,91.7514
2000-02-01,1.846984,1.532043,0.984279,0.210242,4.573548,0.669318,0.076714,0.005637,0.00344,0.002409,0.246169,0.334369,5.577234,1.833478,2.390781,2.990777,7.222425,0.669318,0.076714,0.005637,0.00344,0.002409,0.245205,0.333404,8.236611,0.126,175.28,47.833,9.975,19.901,1.135,1.19,88.576,125.332,9.863,6.143,196.433,11.691,497.877,10084.026,64.56666666666666,92.12636666666667
2000-03-01,2.106475,1.676599,1.064094,0.224684,5.071853,0.654279,0.09111,0.005793,0.004733,0.001194,0.263209,0.36604,6.092172,1.799109,2.129675,3.136901,7.071465,0.654279,0.09111,0.005793,0.004733,0.001194,0.263681,0.366512,8.101332,0.228,171.93,49.771,9.074,21.358,0.752,1.173,94.74,111.522,10.293,7.273,204.691,10.029,489.034,10165.873,64.53333333333333,92.50133333333333
2000-04-01,1.732611,1.585259,1.018625,0.215385,4.55188,0.607585,0.097207,0.005929,0.005239,0.001126,0.254609,0.36411,5.523575,1.629003,1.866071,2.985218,6.486421,0.607585,0.097207,0.005929,0.005239,0.001126,0.253235,0.362737,7.465288,0.224,155.943,45.061,7.839,20.603,0.669,1.114,92.546,97.555,9.065,6.098,194.323,11.105,448.682,10247.72,64.5,92.8763
2000-05-01,1.879543,1.646921,1.051202,0.219683,4.797348,0.667205,0.09356,0.005805,0.005832,0.001392,0.254678,0.361267,5.82582,1.776114,1.772935,3.232871,6.789661,0.667205,0.09356,0.005805,0.005832,0.001392,0.254782,0.361371,7.828313,0.234,169.906,49.606,6.99,21.187,0.372,1.231,98.838,92.601,11.257,8.493,208.728,10.521,472.125,10271.201666666666,64.4,92.8518
2000-06-01,1.919697,1.607554,1.013181,0.210344,4.750776,0.701857,0.085931,0.00566,0.005895,0.001525,0.227712,0.326724,5.779356,1.928198,1.650324,3.200417,6.783197,0.701857,0.085931,0.00566,0.005895,0.001525,0.226346,0.325357,7.820433,0.235,183.697,46.294,7.265,21.072,0.461,1.151,97.651,86.098,9.937,7.343,204.795,13.384,475.451,10294.683333333334,64.3,92.82730000000001
2000-07-01,1.794655,1.660575,1.031937,0.218741,4.705909,0.719306,0.082333,0.005838,0.006261,0.001296,0.255348,0.351077,5.776291,2.008226,1.705206,3.251586,6.970518,0.719306,0.082333,0.005838,0.006261,0.001296,0.254682,0.350411,8.055214,0.261,191.433,45.409,7.103,22.585,0.362,1.159,98.683,89.061,9.439,7.196,208.164,15.968,489.549,10318.165,64.2,92.8028
2000-08-01,2.047172,1.673128,1.040814,0.219471,4.980585,0.701102,0.074999,0.005845,0.006144,0.001284,0.254942,0.343214,6.024901,2.078449,1.850883,3.383328,7.320572,0.701102,0.074999,0.005845,0.006144,0.001284,0.256683,0.344955,8.382084,0.307,198.269,50.221,7.4,23.432,0.362,1.26,101.807,96.637,9.609,8.196,216.363,13.77,512.159,10357.358,64.23333333333333,92.71846666666667
2000-09-01,1.889379,1.619087,1.001839,0.210428,4.720733,0.607662,0.060736,0.005128,0.005608,0.001134,0.240331,0.312937,5.641332,1.854721,1.595644,3.17254,6.629874,0.607662,0.060736,0.005128,0.005608,0.001134,0.240508,0.313113,7.561886,0.193,177.127,49.374,7.451,21.5,0.854,1.164,94.074,83.199,9.117,7.008,203.411,12.677,464.599,10396.551000000001,64.26666666666667,92.63413333333334
2000-10-01,1.967912,1.703539,1.044464,0.216987,4.932901,0.547207,0.058639,0.005455,0.005056,0.001404,0.270472,0.341025,5.821134,1.839302,1.642844,3.250546,6.738354,0.547207,0.058639,0.005455,0.005056,0.001404,0.271693,0.342246,7.633342,0.221,175.51,50.03,8.619,22.571,0.726,1.185,95.917,85.645,7.236,6.37,209.118,16.241,471.163,10435.744,64.3,92.5498
2000-11-01,1.916304,1.620662,1.014884,0.205295,4.757145,0.58894,0.065377,0.0056,0.004103,0.002808,0.261335,0.339223,5.685309,1.826174,1.968807,3.06024,6.858912,0.58894,0.065377,0.0056,0.004103,0.002808,0.262899,0.340787,7.796342,0.175,174.15,49.929,9.405,21.241,0.723,0.971,92.435,102.928,7.089,6.096,200.598,12.535,478.537,10447.239666666666,64.3,92.17036666666667
2000-12-01,1.779092,1.672867,1.052748,0.17904,4.683747,0.65991,0.067181,0.005909,0.003882,0.001309,0.254788,0.333069,5.676725,1.985538,2.664303,3.408174,8.058291,0.65991,0.067181,0.005909,0.003882,0.001309,0.256071,0.334352,9.053727,0.133,188.852,57.269,12.607,22.773,1.911,0.85,98.791,139.793,10.061,6.704,228.01,16.91,557.545,10458.735333333334,64.3,91.79093333333334
2001-01-01,2.027427,1.718742,1.042647,0.158296,4.947112,0.717508,0.064323,0.006104,0.003008,0.001328,0.228434,0.303197,5.967816,2.002949,2.74295,3.309276,8.058063,0.717508,0.064323,0.006104,0.003008,0.001328,0.230534,0.305297,9.087232,0.191,190.699,58.199,11.302,22.111,1.502,1.037,91.546,143.993,12.34,6.281,220.245,15.736,555.892,10470.231,64.3,91.4115
2001-02-01,1.819437,1.55142,0.938688,0.177122,4.486667,0.639868,0.059617,0.005386,0.003261,0.001471,0.202849,0.272585,5.39912,1.731656,2.366588,2.926383,7.026546,0.639868,0.059617,0.005386,0.003261,0.001471,0.203263,0.272999,7.940996,0.217,165.093,51.192,9.122,20.098,0.97,1.015,84.174,124.114,11.336,5.002,195.027,11.902,485.097,10513.154,64.13333333333333,91.02486666666667
2001-03-01,2.078637,1.731992,1.05728,0.207503,5.075413,0.648935,0.069868,0.00597,0.004542,0.001816,0.219649,0.301844,6.026193,1.788025,2.301316,3.270197,7.362239,0.648935,0.069868,0.00597,0.004542,0.001816,0.220006,0.302202,8.319293,0.174,170.625,55.744,8.913,21.394,1.548,1.199,96.642,120.602,11.044,8.114,217.356,12.586,509.538,10556.077,63.96666666666666,90.63823333333333
2001-04-01,1.890419,1.669797,1.020098,0.200579,4.780893,0.58484,0.06146,0.005584,0.00502,0.002336,0.213628,0.288028,5.65376,1.620019,1.851132,3.144434,6.620594,0.58484,0.06146,0.005584,0.00502,0.002336,0.2128,0.2872,7.500746,0.177,154.966,49.925,7.364,20.74,0.764,1.008,94.124,96.802,11.326,7.214,205.771,13.13,458.465,10599.0,63.8,90.2516
2001-05-01,1.992608,1.72845,1.048131,0.216512,4.985702,0.642374,0.065427,0.005565,0.005672,0.002167,0.211506,0.290338,5.918414,1.748867,1.558642,3.23105,6.542012,0.642374,0.065427,0.005565,0.005672,0.002167,0.210861,0.289692,7.48386,0.261,166.817,50.409,6.182,21.834,0.554,1.146,98.741,81.4,11.834,7.744,210.897,12.191,460.069,10598.673333333334,63.699999999999996,89.83733333333333
2001-06-01,1.948102,1.652404,1.003248,0.209019,4.812772,0.710365,0.070723,0.005559,0.005755,0.002285,0.21395,0.298272,5.82141,1.860899,1.479031,3.140311,6.482683,0.710365,0.070723,0.005559,0.005755,0.002285,0.210598,0.29492,7.496223,0.228,177.168,47.651,5.925,21.495,0.692,1.194,95.557,77.275,9.339,8.315,202.679,12.284,458.046,10598.346666666666,63.6,89.42306666666666
2001-07-01,1.878077,1.703006,1.033604,0.214957,4.829644,0.722301,0.061686,0.00593,0.006029,0.002167,0.221842,0.297654,5.849599,2.049665,1.635115,3.290953,6.97562,0.722301,0.061686,0.00593,0.006029,0.002167,0.224217,0.300029,8.00596,0.253,194.589,48.038,6.42,22.412,0.717,1.074,102.118,85.47,9.85,8.674,212.323,12.767,493.337,10598.02,63.5,89.0088
2001-08-01,2.087613,1.703102,1.02943,0.221322,5.041467,0.714192,0.064534,0.005892,0.005947,0.001969,0.225897,0.304239,6.059897,2.089949,1.709253,3.333078,7.134657,0.714192,0.064534,0.005892,0.005947,0.001969,0.223552,0.301895,8.159589,0.268,198.667,51.528,6.668,21.807,1.055,1.127,101.649,89.357,10.433,7.411,213.721,11.774,502.7,10618.835000000001,63.333333333333336,88.68413333333334
2001-09-01,1.876859,1.655456,0.993364,0.22279,4.74847,0.661861,0.052054,0.005734,0.00538,0.001673,0.214229,0.279069,5.6894,1.792281,1.529042,3.019016,6.340761,0.661861,0.052054,0.005734,0.00538,0.001673,0.213593,0.278433,7.283152,0.154,170.429,47.194,7.141,18.76,0.494,1.066,93.855,79.835,8.794,7.776,194.034,8.8,445.222,10639.65,63.166666666666664,88.35946666666666
2001-10-01,2.111728,1.722819,1.033151,0.229276,5.096975,0.631394,0.05198,0.005873,0.004773,0.002071,0.227319,0.292015,6.020384,1.726261,1.687909,3.252155,6.670422,0.631394,0.05198,0.005873,0.004773,0.002071,0.229675,0.294372,7.599526,0.171,164.733,52.318,8.616,19.919,0.296,0.917,97.838,88.176,10.33,7.545,208.714,10.764,462.578,10660.465,63.0,88.0348
2001-11-01,1.988973,1.638493,1.023359,0.219259,4.870084,0.651034,0.052589,0.005796,0.003905,0.001605,0.219773,0.283668,5.804787,1.674629,1.740611,3.070881,6.487865,0.651034,0.052589,0.005796,0.003905,0.001605,0.219018,0.282914,7.425735,0.176,159.451,48.778,8.235,17.733,1.059,1.121,95.108,90.972,10.548,8.19,200.517,9.57,451.865,10701.476666666667,62.93333333333333,88.25156666666668
2001-12-01,1.847197,1.689887,1.058565,0.213898,4.809547,0.704181,0.06601,0.00597,0.003675,0.002101,0.225088,0.302843,5.816571,1.829069,2.170971,3.095939,7.0983,0.704181,0.06601,0.00597,0.003675,0.002101,0.224239,0.301994,8.113401,0.146,174.021,48.503,10.015,19.129,1.305,0.628,97.25,113.764,12.174,8.964,206.374,8.261,495.114,10742.488333333333,62.86666666666667,88.46833333333333
2002-01-01,2.120218,1.657746,1.056043,0.206499,5.040505,0.740608,0.074364,0.00641,0.002923,0.002769,0.228396,0.314861,6.095974,1.848766,2.541086,3.17915,7.568672,0.740608,0.074364,0.00641,0.002923,0.002769,0.226851,0.313316,8.631006,0.166,175.997,53.018,10.783,20.146,0.861,1.314,93.181,133.439,12.097,8.78,210.735,10.387,521.286,10783.5,62.8,88.6851
2002-02-01,1.875246,1.484414,0.95506,0.193967,4.508688,0.643836,0.068894,0.005685,0.003189,0.002436,0.198932,0.279136,5.431659,1.634422,2.290544,2.849592,6.777398,0.643836,0.068894,0.005685,0.003189,0.002436,0.19937,0.279574,7.707393,0.118,156.124,45.143,9.929,17.568,0.865,0.885,88.05,120.24,8.544,7.608,187.465,8.755,464.836,10818.153333333334,62.8,89.14163333333333
2002-03-01,1.873873,1.65844,1.058271,0.214906,4.80549,0.65827,0.071682,0.006264,0.004435,0.002907,0.217568,0.302856,5.766617,1.713009,2.30598,3.212428,7.23929,0.65827,0.071682,0.006264,0.004435,0.002907,0.214601,0.29989,8.20266,0.178,164.172,50.456,9.553,20.066,0.652,1.022,98.254,121.003,10.982,8.39,211.571,12.019,497.861,10852.806666666665,62.8,89.59816666666667
2002-04-01,1.865983,1.602625,1.016932,0.210549,4.696089,0.6102,0.082729,0.005755,0.004877,0.003495,0.212852,0.309709,5.615998,1.616337,1.921276,3.118092,6.654541,0.6102,0.082729,0.005755,0.004877,0.003495,0.212366,0.309223,7.579701,0.195,153.972,49.762,6.884,20.381,0.195,1.15,96.131,100.569,10.696,8.856,204.59,10.339,460.21,10887.46,62.8,90.0547
2002-05-01,1.898776,1.667978,1.061729,0.218858,4.847341,0.658182,0.090973,0.006165,0.005408,0.003677,0.225155,0.331378,5.836901,1.718424,1.64523,3.244952,6.612856,0.658182,0.090973,0.006165,0.005408,0.003677,0.224755,0.330978,7.604154,0.178,164.209,49.514,6.856,19.396,0.456,1.107,102.885,86.016,11.368,8.081,209.796,9.956,461.136,10919.653333333334,62.8,90.23993333333333
2002-06-01,1.772256,1.606889,1.023884,0.204562,4.607591,0.693055,0.096262,0.005878,0.005585,0.003843,0.215107,0.326674,5.627321,1.861288,1.624904,3.169198,6.657799,0.693055,0.096262,0.005878,0.005585,0.003843,0.214539,0.326107,7.68315,0.227,177.391,46.717,6.126,20.239,0.466,0.968,100.307,84.928,10.7,8.275,203.504,9.48,466.902,10951.846666666666,62.8,90.42516666666667
2002-07-01,1.794687,1.675723,1.033997,0.208668,4.713075,0.735334,0.086906,0.006323,0.005812,0.003038,0.235713,0.337792,5.786202,2.053634,1.784155,3.305389,7.152411,0.735334,0.086906,0.006323,0.005812,0.003038,0.236261,0.33834,8.238323,0.289,196.321,49.57,6.513,21.33,0.206,1.06,103.569,93.334,10.855,9.475,211.845,8.978,502.615,10984.04,62.8,90.6104
2002-08-01,1.915377,1.641757,1.042085,0.218942,4.818161,0.739061,0.071938,0.006203,0.005719,0.003332,0.2244,0.311593,5.868814,2.033812,1.761258,3.324274,7.126571,0.739061,0.071938,0.006203,0.005719,0.003332,0.223963,0.311155,8.186891,0.266,194.265,50.17,6.696,20.439,0.214,0.981,105.513,92.1,11.587,8.187,213.016,8.963,500.496,11009.837666666668,62.699999999999996,90.5949
2002-09-01,1.918966,1.552695,0.941551,0.207629,4.620841,0.673308,0.0583,0.006029,0.005162,0.002511,0.230855,0.302858,5.597007,1.875494,1.574066,3.092413,6.550505,0.673308,0.0583,0.006029,0.005162,0.002511,0.229971,0.301973,7.531276,0.196,179.491,48.574,6.53,19.669,0.281,1.084,95.143,82.275,10.082,8.384,198.795,8.852,461.64,11035.635333333334,62.6,90.5794
2002-10-01,1.965628,1.58903,0.963407,0.211876,4.729941,0.631668,0.058589,0.006231,0.004647,0.002506,0.243767,0.315739,5.677349,1.817247,1.679165,3.217291,6.720017,0.631668,0.058589,0.006231,0.004647,0.002506,0.243674,0.315646,7.671844,0.222,173.927,51.247,8.359,20.497,0.607,1.094,99.595,87.782,9.764,7.558,208.455,9.511,471.279,11061.433,62.5,90.5639
2002-11-01,1.836121,1.592929,0.978494,0.20683,4.614375,0.642395,0.067319,0.00601,0.003821,0.002238,0.230328,0.309716,5.566485,1.787389,1.953127,3.158677,6.909449,0.642395,0.067319,0.00601,0.003821,0.002238,0.232533,0.311921,7.866948,0.158,171.506,51.16,8.989,19.847,0.77,0.983,96.334,102.311,9.716,8.018,207.103,11.128,481.998,11098.998333333335,62.5,90.75276666666667
2002-12-01,1.895106,1.65183,1.028759,0.198918,4.774614,0.719511,0.073933,0.006235,0.003551,0.002577,0.242334,0.328629,5.822754,1.944168,2.429293,3.245966,7.622747,0.719511,0.073933,0.006235,0.003551,0.002577,0.241737,0.328033,8.672089,0.139,185.501,52.938,10.283,21.667,0.992,0.733,100.414,127.529,9.147,7.288,215.775,12.173,529.919,11136.563666666667,62.5,90.94163333333333
2003-01-01,1.913846,1.661814,1.03479,0.199394,4.809844,0.721318,0.070287,0.006618,0.002848,0.002158,0.237044,0.318956,5.850118,2.018845,2.769865,3.249706,8.039713,0.721318,0.070287,0.006618,0.002848,0.002158,0.234717,0.316629,9.082184,0.086,192.456,57.908,11.727,19.124,1.745,1.116,96.229,145.447,9.827,6.912,215.935,11.263,554.841,11174.129,62.5,91.1305
2003-02-01,1.696195,1.510863,0.939137,0.18568,4.331875,0.635136,0.067489,0.005959,0.003083,0.002543,0.212693,0.291767,5.258777,1.774317,2.564363,3.000071,7.352223,0.635136,0.067489,0.005959,0.003083,0.002543,0.216118,0.295192,8.285728,0.139,170.799,53.042,9.882,18.124,1.122,0.892,87.734,134.624,10.829,6.55,200.046,11.734,506.375,11220.341333333334,62.43333333333333,90.90446666666666
2003-03-01,1.837564,1.709543,1.043462,0.196097,4.786667,0.624624,0.082578,0.006465,0.004334,0.003535,0.233288,0.330201,5.741493,1.756996,2.253849,3.236521,7.250885,0.624624,0.082578,0.006465,0.004334,0.003535,0.231195,0.328108,8.204893,0.193,168.098,53.874,8.58,19.903,0.597,1.025,98.404,118.216,12.75,7.866,216.694,13.5,504.012,11266.553666666667,62.36666666666667,90.67843333333333
2003-04-01,1.841394,1.636894,0.996292,0.186726,4.661307,0.591715,0.084478,0.006232,0.004795,0.003729,0.228516,0.327749,5.580771,1.616938,1.787626,3.155276,6.563808,0.591715,0.084478,0.006232,0.004795,0.003729,0.228736,0.327968,7.486347,0.155,154.879,51.478,7.488,18.68,0.498,0.98,97.679,93.574,12.508,8.422,208.908,11.021,458.332,11312.766,62.3,90.4524
